seq_id	pred	ARG	alkaloids with antibiotic activity	aminocoumarin	aminoglycoside	beta-lactam	diaminopyrimidine	disinfecting agents and antiseptics	fluoroquinolone	glycopeptide	lincosamide	macrolide	nitroimidazole	nucleoside	peptide	phenicol	pleuromutilin	rifamycin	streptogramin	sulfonamide	sulfone	tetracycline	others
A8A0L0|ARGMiner|multi-drug		0.9992274	0.35312801599502563	3.1877338187769055e-05	4.607195660355501e-05	4.5061009586788714e-05	1.1200393601029646e-05	8.544365118723363e-05	0.3639281094074249	5.26013400303782e-06	3.9598049625055864e-05	4.997659198124893e-05	2.6107327357749455e-05	1.902441908896435e-05	9.146948286797851e-05	3.7207388231763616e-05	5.374080046749441e-06	3.2110805477714166e-05	3.5613193176686764e-05	6.547038356075063e-05	2.1081779777887277e-05	6.748732994310558e-05	0.4758681654930115
WP_047577130|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.99748933	0.9564975500106812	3.08178314298857e-05	4.596132930601016e-05	7.369218656094745e-05	1.1062857083743438e-05	7.565919804619625e-05	0.9629284739494324	5.881462129764259e-06	2.932951792899985e-05	5.0797127187252045e-05	7.385927165159956e-05	1.698602136457339e-05	0.00011484244168968871	5.9357455029385164e-05	5.501673967955867e-06	3.3981756132561713e-05	3.623562952270731e-05	8.107727626338601e-05	2.494209911674261e-05	8.747647370910272e-05	0.08956335484981537
Q7UAH8|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.9978296	0.9484418630599976	3.326281876070425e-05	4.7147335862973705e-05	6.179292540764436e-05	1.1062857083743438e-05	8.305190567625687e-05	0.9670329689979553	5.881462129764259e-06	2.668285378604196e-05	5.592986417468637e-05	7.385927165159956e-05	1.590755709912628e-05	8.947424794314429e-05	5.607796265394427e-05	5.501673967955867e-06	3.589174957596697e-05	3.451812153798528e-05	7.374356937361881e-05	2.494209911674261e-05	7.844679203117266e-05	0.05539899319410324
B2VG51|UNIPROT|nonARG		0.2976102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MEG_7642|MEGARes|multi-drug	others	0.9905917	0.010208292864263058	5.06279729961534e-06	4.392299524624832e-05	3.158779873047024e-05	1.0720795216911938e-05	0.0004533959145192057	0.030580764636397362	2.013555058510974e-05	0.0007665641023777425	0.00024981205933727324	1.4345861018227879e-05	1.6630045138299465e-05	0.0002624674525577575	0.0002979581768158823	1.0893318176385947e-05	7.074915629345924e-05	4.6457826101686805e-05	4.153648478677496e-05	7.354321041930234e-06	0.0007839716272428632	0.9129858613014221
WP_001174974|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.9977774	0.9904667735099792	2.9659418942173943e-05	3.7431349483085796e-05	6.512882828246802e-05	1.0697151992644649e-05	9.353258064948022e-05	0.9733009934425354	5.639913979393896e-06	2.1952779206912965e-05	2.856502942449879e-05	2.2357564375852235e-05	2.189743099734187e-05	0.00011474393249955028	4.356428689789027e-05	8.224588782468345e-06	2.6433383027324453e-05	4.2095998651348054e-05	7.006105442997068e-05	1.670514939178247e-05	7.728505443083122e-05	0.01928243227303028
WP_001174935|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.99896085	0.9790436029434204	3.326281876070425e-05	5.01467366120778e-05	5.8550096582621336e-05	1.0210394975729287e-05	0.00014725459914188832	0.9861804842948914	5.594908998318715e-06	2.3314307327382267e-05	5.558934572036378e-05	7.385927165159956e-05	1.9640760001493618e-05	0.00010340192238800228	3.160720370942727e-05	5.374080046749441e-06	4.4487496779765934e-05	2.3882432287791744e-05	7.495965110138059e-05	2.2756854377803393e-05	9.627274266676977e-05	0.02116244286298752
Q32AZ8|UNIPROT|nonARG		0.0003666647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q7NX82|UNIPROT|nonARG		7.348531e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZP_03034990|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	others	0.9993968	0.17685747146606445	3.967962402384728e-05	5.8903478930005804e-05	5.646206045639701e-05	1.062800674844766e-05	0.00018985295901075006	0.3034595549106598	6.252118055272149e-06	2.1831458070664667e-05	4.9418122216593474e-05	7.385927165159956e-05	2.3009668439044617e-05	0.00010213610221398994	4.2944207962136716e-05	5.501673967955867e-06	4.5020289690000936e-05	2.574502104835119e-05	6.762932025594637e-05	2.208428668382112e-05	0.000126480488688685	0.7180142402648926
WP_032412384|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.9983949	0.5954909324645996	3.2959342206595466e-05	0.0001575526548549533	5.6569097068859264e-05	1.881015305116307e-05	0.0002101145510096103	0.5578944683074951	8.367190275748726e-06	0.00010648053284967318	2.7163378035766073e-05	1.594805326021742e-05	2.6792344215209596e-05	0.0001705680479062721	0.00012886253534816206	3.591566155591863e-06	0.00010385877249063924	1.2339844943198841e-05	2.3398102712235413e-05	1.0519655916141346e-05	0.00017445249250158668	0.21827952563762665
WP_001464399|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.9994431	0.9952292442321777	3.4353925002506e-05	5.8903478930005804e-05	5.1558610721258447e-05	1.062800674844766e-05	0.00012859787966590375	0.9859924912452698	6.572331585630309e-06	2.5473473215242848e-05	4.5556076656794176e-05	7.385927165159956e-05	1.9640760001493618e-05	0.00010448766261106357	5.100862472318113e-05	5.374080046749441e-06	3.979232133133337e-05	2.574502104835119e-05	7.495965110138059e-05	2.208428668382112e-05	8.049210737226531e-05	0.010991762392222881
WP_016506266|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.99898714	0.995834469795227	2.9420139981084503e-05	2.0712748664664105e-05	2.6642119337338954e-05	1.1995718523394316e-05	0.0001246388565050438	0.9794194102287292	5.273429451335687e-06	7.895419548731297e-05	5.0493534217821434e-05	1.4011954590387177e-05	2.343928463233169e-05	0.00041613768553361297	5.228835652815178e-05	1.318651902693091e-05	5.0035003368975595e-05	4.2843010305659845e-05	5.914872599532828e-05	8.506965059495997e-06	0.00015169577091000974	0.015962393954396248
AIU22003_1|CARD|antibiotic without defined classification		0.0069238455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BAH63712|ARGMiner|multi-drug	alkaloids with antibiotic activity;fluoroquinolone	0.99808806	0.958415687084198	3.259034201619215e-05	7.710521458648145e-05	3.83077967853751e-05	2.3224767573992722e-05	0.00035762053448706865	0.9332066774368286	8.367190275748726e-06	0.00012821452401112765	3.30705770466011e-05	1.594805326021742e-05	2.4675207896507345e-05	0.0002039509708993137	0.00011329216067679226	4.2167248466284946e-06	0.00013475959713105112	1.4953989193600137e-05	2.2828258806839585e-05	9.421265531273093e-06	0.00015807466115802526	0.04643858224153519
WP_021499212|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.9992586	0.7271169424057007	4.4094562326790765e-05	5.783203960163519e-05	5.614088513539173e-05	1.062800674844766e-05	0.00012355882790870965	0.9401053786277771	6.252118055272149e-06	2.4579925593570806e-05	4.899206032860093e-05	7.385927165159956e-05	2.2683165298076347e-05	0.0001202345738420263	5.4265197832137346e-05	5.374080046749441e-06	4.557162901619449e-05	2.5168277716147713e-05	6.762932025594637e-05	2.208428668382112e-05	0.00012823627912439406	0.060238998383283615
YP_403489|ARGMiner|multi-drug	alkaloids with antibiotic activity;fluoroquinolone	0.9992157	0.9263132214546204	3.0538085411535576e-05	2.7938645871472545e-05	4.755186819238588e-05	1.2135509678046219e-05	8.151931979227811e-05	0.9083665609359741	6.179072897793958e-06	2.929035690613091e-05	3.7990339478710666e-05	2.6107327357749455e-05	2.1842537535121664e-05	9.459746797801927e-05	2.3173994122771546e-05	5.374080046749441e-06	4.1222618165193126e-05	3.718560765264556e-05	7.495965110138059e-05	1.9044749933527783e-05	8.173572132363915e-05	0.07897303998470306
C4K338|UNIPROT|nonARG		5.7068013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YP_002040674|ARGMiner|multi-drug	alkaloids with antibiotic activity;fluoroquinolone	0.9992817	0.9945236444473267	2.7465719540487044e-05	2.1833144273841754e-05	3.991983612650074e-05	1.2505428458098322e-05	0.0001888853294076398	0.9823075532913208	5.273429451335687e-06	5.1510152843547985e-05	3.802843639277853e-05	1.4011954590387177e-05	2.328191294509452e-05	0.000409685424529016	5.479048559209332e-05	6.97881523592514e-06	4.8513244109926745e-05	3.947682853322476e-05	4.761026502819732e-05	8.506965059495997e-06	0.0001390254619764164	0.015519543550908566
ZP_02665869|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.99876785	0.9909356236457825	2.730299638642464e-05	2.2347587218973786e-05	3.879317227983847e-05	1.1453770639491268e-05	9.850040805758908e-05	0.9622173309326172	5.246722139418125e-06	7.5357427704148e-05	3.10997202177532e-05	1.4011954590387177e-05	2.6719955712906085e-05	0.00042847360600717366	6.366190791595727e-05	1.2074359801772516e-05	5.227703877608292e-05	3.7519977922784165e-05	6.553840648848563e-05	9.305335879616905e-06	0.00013132461754139513	0.044975392520427704
WP_001546205|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	fluoroquinolone;others	0.99917775	0.3111680746078491	2.9661739972652867e-05	4.772404281538911e-05	6.032831151969731e-05	1.062800674844766e-05	0.00011056719813495874	0.5793156027793884	5.594908998318715e-06	2.4888662665034644e-05	3.9144761103671044e-05	2.6107327357749455e-05	2.07427565328544e-05	0.00010192127228947356	3.066623321501538e-05	5.501673967955867e-06	3.161292988806963e-05	2.6880921723204665e-05	6.547038356075063e-05	2.0458717699511908e-05	8.75301193445921e-05	0.5946462750434875
WP_003915530|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.9992773	0.9946858882904053	3.53247050952632e-05	4.772295505972579e-05	5.6171411415562034e-05	1.0210394975729287e-05	0.00012696528574451804	0.9883131384849548	6.252118055272149e-06	3.3844629797386006e-05	4.445483864401467e-05	2.6107327357749455e-05	2.420919918222353e-05	0.00012605282245203853	5.368050551624037e-05	5.501673967955867e-06	4.3169256969122216e-05	2.4487508198944852e-05	7.256672688527033e-05	2.208428668382112e-05	8.843968680594116e-05	0.025026369839906693
NC_002695_1_912329_p01|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	fluoroquinolone;others	0.9992692	0.2319888174533844	4.2686122469604015e-05	5.8903478930005804e-05	5.3763800679007545e-05	1.062800674844766e-05	0.00019652751507237554	0.5258364677429199	6.252118055272149e-06	2.1831458070664667e-05	4.9418122216593474e-05	7.385927165159956e-05	2.0805040549021214e-05	9.645174577599391e-05	4.2944207962136716e-05	5.501673967955867e-06	4.5020289690000936e-05	2.574502104835119e-05	6.762932025594637e-05	2.208428668382112e-05	0.00012217505718581378	0.5749222040176392
WP_004143852|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone		0.99860305	0.4006476104259491	3.129133619950153e-05	5.5638825870119035e-05	6.045421105227433e-05	2.3486272766604088e-05	0.0002101145510096103	0.37275731563568115	8.367190275748726e-06	0.00011356375034665689	3.463223765720613e-05	1.594805326021742e-05	2.6792344215209596e-05	0.0001705680479062721	0.00013856383156962693	4.1189309740730096e-06	0.00010687879694160074	1.2406325367919635e-05	2.3398102712235413e-05	9.298106306232512e-06	0.00017445249250158668	0.48123788833618164
YP_002849300|ARGMiner|multi-drug	alkaloids with antibiotic activity;fluoroquinolone	0.9984805	0.988728404045105	9.883769052976277e-06	2.0679059161921032e-05	2.9241266020108014e-05	1.4027970792085398e-05	0.0001272069348488003	0.9022635817527771	6.91045443090843e-06	6.197929178597406e-05	4.6747449232498184e-05	1.4011954590387177e-05	2.395882984274067e-05	0.00025438331067562103	4.9761969421524554e-05	1.301227712247055e-05	1.1002988685504533e-05	3.682115857372992e-05	4.370556052890606e-05	7.999885383469518e-06	0.00017353371367789805	0.04852669686079025
WP_023898859|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	others	0.99293846	0.10045892745256424	4.094764881301671e-05	7.27710867067799e-05	3.135576844215393e-05	1.4555257621395867e-05	3.117701635346748e-05	0.31271687150001526	1.6286900063278154e-05	0.0002222993061877787	0.0003921212046407163	1.730364965624176e-05	3.213041054550558e-05	0.0006760390242561698	8.112569048535079e-05	8.640558007755317e-06	2.2101838112575933e-05	6.811947969254106e-05	3.079896850977093e-05	5.883813173568342e-06	0.00029526042635552585	0.6797205209732056
WP_032429554|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.99835783	0.9365133047103882	3.105156429228373e-05	7.484058733098209e-05	5.526559834834188e-05	1.297749076911714e-05	0.00019019593310076743	0.9024115800857544	8.367190275748726e-06	0.00010859059693757445	3.294447742518969e-05	1.4011954590387177e-05	2.5237306545022875e-05	0.00017013987235259265	0.0001509191351942718	4.1189309740730096e-06	0.00011294332944089547	1.4258283044910058e-05	2.4395418222411536e-05	8.551613063900732e-06	0.00017227546777576208	0.13225528597831726
Q7NGN4|UNIPROT|nonARG		0.028372973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_001174933|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.9994578	0.96601802110672	3.1934265280142426e-05	4.9264261178905144e-05	5.605005571851507e-05	1.0320578439859673e-05	0.0001052195584634319	0.9754250645637512	6.572331585630309e-06	3.2862611988093704e-05	4.250540223438293e-05	7.385927165159956e-05	2.0474761186051182e-05	0.000106038962258026	4.126521525904536e-05	5.501673967955867e-06	3.732615732587874e-05	3.983112401328981e-05	6.762932025594637e-05	2.1081779777887277e-05	6.571294943569228e-05	0.028021881356835365
A1R5F9|UNIPROT|nonARG		0.00054627314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P10996|UNIPROT|nonARG		0.0014032384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O83735|UNIPROT|nonARG		0.0016454048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B5EYZ3|UNIPROT|nonARG		0.0034741405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_058474090|ARGMiner|disinfecting agents and antiseptics	disinfecting agents and antiseptics	0.9979513	0.00017905373533722013	0.0013858256861567497	0.00012823652650695294	0.0020979822147637606	0.0007555057527497411	0.9973669648170471	0.003089222125709057	3.294143243692815e-05	0.00023339962353929877	0.0010219101095572114	4.5828233851352707e-05	3.5762976040132344e-05	7.653907960047945e-05	0.0019445245852693915	0.00018766603898257017	0.0011014195624738932	7.213674689410254e-05	0.00017970592307392508	1.0680088962544687e-05	0.0015497066779062152	0.005368795711547136
Q03EY1|UNIPROT|nonARG		0.007895267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_058481433|ARGMiner|disinfecting agents and antiseptics	disinfecting agents and antiseptics	0.9817131	4.505554898059927e-05	0.0014308016980066895	0.00023431827139575034	0.002868455369025469	0.0007438690518029034	0.9858337044715881	0.0027958599384874105	3.077442306675948e-05	0.00016873705317266285	0.00041908479761332273	3.155886224703863e-05	3.189299604855478e-05	0.00015653633454348892	0.002368111629039049	0.00023299251915886998	0.0025767586193978786	9.297377255279571e-05	0.00018402989371679723	1.0094819117512088e-05	0.0019528199918568134	0.02153606340289116
gi:431338942:gb:ELG26004|ARGMiner|aminocoumarin	aminocoumarin	0.9964385	0.00015677801275160164	0.9928849339485168	0.00022068335965741426	0.0013235107762739062	1.2566722944029607e-05	0.0004583227273542434	0.001161284395493567	1.0286952601745725e-05	0.0005388071876950562	0.003375912783667445	2.104761006194167e-05	6.082981053623371e-05	1.1805431313405279e-05	0.0001523766986792907	1.0305776413588319e-05	9.511422831565142e-05	0.0004964245017617941	6.498700531665236e-05	6.51169684715569e-05	0.0004929093993268907	0.002252660458907485
Q2NYV9|UNIPROT|nonARG		0.000445738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q8ZFV7|UNIPROT|nonARG		0.0011961939	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q2S6M6|UNIPROT|nonARG		0.00027317784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B2G9J4|UNIPROT|nonARG		0.0018444932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A7TZT2|UNIPROT|nonARG		0.16440055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q5M226|UNIPROT|nonARG		0.0013228429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O84300|UNIPROT|nonARG		0.008434087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q3IK56|UNIPROT|nonARG		0.00037641858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q7MAX1|UNIPROT|nonARG		0.005321859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B8HCH4|UNIPROT|nonARG		4.162408e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
O68427|UNIPROT|nonARG		0.0009863352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B3PZN3|UNIPROT|nonARG		0.0017826757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi:555139174:gb:ESM81938|ARGMiner|alkaloids with antibiotic activity;fluoroquinolone	alkaloids with antibiotic activity;fluoroquinolone	0.9985965	0.9848266839981079	3.030240986845456e-05	1.4931047189747915e-05	4.676047319662757e-05	8.06109073892003e-06	4.9246547860093415e-05	0.9661081433296204	1.2515939488366712e-05	8.03113216534257e-05	3.243680112063885e-05	3.6225334042683244e-05	2.0509449313976802e-05	0.0002159205760108307	4.088642890565097e-05	1.4113340512267314e-05	1.7925576685229316e-05	6.927915092092007e-05	5.8848174376180395e-05	9.091253559745383e-06	0.00017775360902305692	0.025198686867952347
B7KZL6|UNIPROT|nonARG		0.000116688454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D2Q3K3|UNIPROT|nonARG		1.9466668e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q63Y75|UNIPROT|nonARG		0.0002779125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A8FP41|UNIPROT|nonARG		0.00041248515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B8ZRF5|UNIPROT|nonARG		0.00028506044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A5U4C3|UNIPROT|nonARG		0.00016765625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A2SIL9|UNIPROT|nonARG		0.0047989213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9ZJU8|UNIPROT|nonARG		0.005183427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_001629863|ARGMiner|tetracycline	tetracycline	0.9991953	9.954161942005157e-05	9.783538189367391e-06	6.474310794146731e-05	2.9474733310053125e-05	2.9029324650764465e-05	0.00013486835814546794	0.0005996121326461434	1.041111954691587e-05	0.00018218098557554185	9.803095599636436e-05	0.00017879015649668872	2.772094012470916e-05	7.181813271017745e-05	9.072925604414195e-05	1.6101070286822505e-05	3.451581869740039e-05	8.614059333922341e-05	2.022723674599547e-05	1.3340021723706741e-05	0.9652130603790283	0.030248207971453667
Q74K59|UNIPROT|nonARG		0.0003212472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NP_645128|ARGMiner|multi-drug	tetracycline	0.99908817	0.00011828814604086801	1.384211009280989e-05	6.626835966017097e-05	3.011406442965381e-05	1.1459288543846924e-05	0.0001496007025707513	0.0005974796949885786	1.137167328124633e-05	0.00017173652304336429	0.00013500190107151866	0.00010554624896030873	2.9577424356830306e-05	7.5372307037469e-05	0.00010287045734003186	1.6101070286822505e-05	3.6247485695639625e-05	0.00013017610763199627	1.9763261661864817e-05	1.3508908523363061e-05	0.9968974590301514	0.021755563095211983
WP_031862836|ARGMiner|tetracycline	tetracycline	0.99923086	0.00011338445619912818	8.460307071800344e-06	7.556503260275349e-05	2.93065622827271e-05	2.747622420429252e-05	0.0001331423263764009	0.0005375819746404886	1.1659574738587253e-05	0.00018519007426220924	9.193714504363015e-05	0.00017879015649668872	2.603182292659767e-05	7.765628106426448e-05	4.27856866735965e-05	1.6659028915455565e-05	3.330322215333581e-05	9.966357902158052e-05	1.909143065859098e-05	1.3340021723706741e-05	0.9895517230033875	0.017884457483887672
WP_000651039|ARGMiner|tetracycline	tetracycline	0.9991805	0.00011154890671605244	1.4960450243961532e-05	5.6942928495118394e-05	3.0071418223087676e-05	1.2113909178879112e-05	0.00016282442084047943	0.0005036420188844204	1.0817487236636225e-05	0.00016306819452438504	0.00010840405593626201	0.00017879015649668872	2.439788295305334e-05	7.181813271017745e-05	8.786463149590418e-05	1.6659028915455565e-05	3.326640580780804e-05	0.00013507221592590213	1.942814742506016e-05	1.3340021723706741e-05	0.9967490434646606	0.011107830330729485
A0QR17|UNIPROT|nonARG		0.0009057947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9CLQ4|UNIPROT|nonARG		0.007169469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_031878923|ARGMiner|tetracycline	tetracycline	0.99928385	0.00011901189282070845	1.4978538274590392e-05	8.695948054082692e-05	3.4625005355337635e-05	1.2151490409451071e-05	0.00015489904035348445	0.0005842925165779889	1.0817487236636225e-05	0.00021506297343876213	0.00010469731205375865	0.00017879015649668872	2.439788295305334e-05	8.532046194886789e-05	9.813028009375557e-05	1.6659028915455565e-05	3.386532262084074e-05	0.00010160028614336625	2.022723674599547e-05	1.3508908523363061e-05	0.9960098266601562	0.02506234683096409
B5Z7F7|UNIPROT|nonARG		0.0017315141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_006191797|ARGMiner|tetracycline	tetracycline	0.9993242	0.0001323273463640362	9.783538189367391e-06	7.05618440406397e-05	2.8150998332421295e-05	2.5217243091901764e-05	0.00013486835814546794	0.0005996121326461434	1.0934671081486158e-05	0.00020152020442765206	9.237769700121135e-05	0.00017879015649668872	2.439788295305334e-05	6.419478449970484e-05	7.142739195842296e-05	1.6659028915455565e-05	3.451581869740039e-05	9.675601904746145e-05	2.022723674599547e-05	1.3340021723706741e-05	0.9605858325958252	0.055212121456861496
A1TSW8|UNIPROT|nonARG		0.0006403377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q0C0U1|UNIPROT|nonARG		0.00012801612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_017804827|ARGMiner|tetracycline	tetracycline	0.99931	0.0001323273463640362	9.21480113902362e-06	5.673008126905188e-05	3.434108293731697e-05	2.6225807232549414e-05	0.0001395349099766463	0.0005449093296192586	1.1361474207660649e-05	0.00016633256745990366	0.00010788709187181666	0.00017879015649668872	2.439788295305334e-05	6.540336471516639e-05	7.142739195842296e-05	1.6659028915455565e-05	3.451581869740039e-05	8.083810826065019e-05	2.022723674599547e-05	1.3340021723706741e-05	0.9705657958984375	0.047147199511528015
ZP_03986195|ARGMiner|tetracycline	tetracycline	0.9992077	0.00010847716475836933	1.20839440569398e-05	7.173552148742601e-05	3.191535870428197e-05	1.2113909178879112e-05	0.00017643414321355522	0.0005426277639344335	1.0817487236636225e-05	0.00013212926569394767	0.00010503290104679763	0.00017879015649668872	2.3654542019357905e-05	7.181813271017745e-05	9.548827802063897e-05	1.6659028915455565e-05	3.451581869740039e-05	6.0014503105776384e-05	1.942814742506016e-05	1.3340021723706741e-05	0.996971607208252	0.011850959621369839
